id,subject_name,percentage_result,centile_result,weight,student
5045,Foreign Language,27,39,0.7828189225319827,38883432766
5046,Physics,20,31,0.2667285996977117,38883432766
5047,Physics,91,12,0.695259868890121,44588079762
5048,Polish,16,58,0.881838240298489,44588079762
5049,Biology,54,8,0.9350026748091105,44588079762
5050,Foreign Language,83,67,0.18610258211678954,59169453103
5051,Mathematics,97,76,0.2964551771876731,59169453103
5052,Biology,53,24,0.1155750320155261,59169453103
5053,Biology,79,66,0.9960925688234304,64483919290
5054,Mathematics,91,64,0.11643704563270085,64483919290
5055,Foreign Language,4,91,0.16734077554802296,64483919290
5056,Foreign Language,68,12,0.8524878296498727,71850875262
5057,Mathematics,65,100,0.05413795797414811,71850875262
5058,Chemistry,85,69,0.9408366694103883,71850875262
5059,Foreign Language,70,1,0.6239302027937036,23392353791
5060,Polish,38,49,0.5544310816454707,23392353791
5061,Mathematics,8,29,0.5477550476992873,23392353791
5062,Foreign Language,75,87,0.1692276901491514,56793094470
5063,Informatics,36,94,0.46337099077287514,56793094470
5064,Mathematics,17,48,0.21025578235274478,56793094470
5065,Mathematics,17,91,0.9001594535261109,13230420419
5066,Chemistry,68,52,0.19825843968053813,13230420419
5067,Foreign Language,99,48,0.5336097972588074,13230420419
5068,Mathematics,52,57,0.16562700432963362,51700608267
5069,Informatics,99,64,0.6244312943559763,51700608267
5070,Physics,53,61,0.8549204433052097,51700608267
5071,Polish,57,75,0.22516600704487066,86555438877
5072,Mathematics,65,12,0.05410662296683966,86555438877
5073,Foreign Language,50,40,0.08063395387226158,86555438877
5074,Physics,88,11,0.49390458389088887,89557462719
5075,Mathematics,49,92,0.16660389960101385,89557462719
5076,Informatics,71,53,0.9590505490126059,89557462719
5077,Geography,26,35,0.012560825648487817,45900824579
5078,Informatics,16,54,0.6589031105619964,45900824579
5079,Foreign Language,52,34,0.8938923664294722,45900824579
5080,Foreign Language,75,27,0.5669606172516272,61213371981
5081,Polish,55,27,0.1120859827981111,61213371981
5082,Informatics,95,61,0.06642085624465655,61213371981
5083,Chemistry,81,5,0.9971795648698941,76172407906
5084,Foreign Language,27,70,0.7683064975242999,76172407906
5085,Informatics,87,43,0.5263627652392813,76172407906
5086,Polish,68,15,0.708703688291332,56647927020
5087,Foreign Language,86,12,0.0880586453288128,56647927020
5088,Chemistry,19,56,0.4279499961762354,56647927020
5089,Chemistry,46,76,0.8310422330262395,33284165296
5090,Mathematics,36,4,0.7140757307334851,33284165296
5091,Foreign Language,24,12,0.5969466590261795,33284165296
5092,Mathematics,7,85,0.5037655910231962,34761078032
5093,Foreign Language,60,1,0.09911639555081242,34761078032
5094,Biology,67,57,0.766178786606817,34761078032
5095,Foreign Language,52,98,0.8143473041699214,31905431383
5096,Mathematics,8,25,0.9486782732558495,31905431383
5097,Biology,64,26,0.19375717290523464,31905431383
5098,Mathematics,39,37,0.49835346718163553,19448600567
5099,Physics,60,59,0.9555098937899671,19448600567
5100,Foreign Language,50,93,0.6888894685756421,19448600567
5101,Chemistry,26,40,0.3436155137129183,87239707719
5102,Physics,86,75,0.7991230489495655,87239707719
5103,Foreign Language,93,16,0.06524946577601942,87239707719
5104,Polish,87,90,0.6147662060893189,66424792392
5105,Geography,92,84,0.3805362612627924,66424792392
5106,Foreign Language,14,34,0.8395478304392442,66424792392
5107,Mathematics,44,51,0.6033696489971859,34006719765
5108,Foreign Language,86,63,0.35209675862274925,34006719765
5109,Physics,86,57,0.20422546371432082,34006719765
5110,Informatics,19,40,0.11792524298431406,87287647946
5111,Mathematics,46,48,0.09474931582657353,87287647946
5112,Foreign Language,20,71,0.6278897093870782,87287647946
5113,Polish,24,9,0.983741566836463,16828439811
5114,Mathematics,69,90,0.30454618140488865,16828439811
5115,Physics,85,38,0.03606293910020919,16828439811
5116,Polish,81,26,0.8826860274712943,82555060380
5117,Foreign Language,17,71,0.7568625659890736,82555060380
5118,Mathematics,6,20,0.41628222972488094,82555060380
5119,Polish,54,33,0.5540036245360245,48857952223
5120,Physics,36,25,0.8535243842936006,48857952223
5121,Chemistry,53,4,0.523497177779894,48857952223
5122,Foreign Language,78,95,0.8819912073060714,24461874664
5123,Physics,80,8,0.5295811328453314,24461874664
5124,Chemistry,100,1,0.6947766664773095,24461874664
5125,Foreign Language,15,27,0.7505351580517912,21884238826
5126,Polish,39,3,0.26468135216538946,21884238826
5127,Physics,47,13,0.6488760451319415,21884238826
5128,Mathematics,90,30,0.4456410016744613,33983165330
5129,Physics,89,87,0.4048854910538573,33983165330
5130,Chemistry,0,65,0.45903693476021024,33983165330
5131,Geography,33,86,0.8234097323106423,52293966326
5132,Polish,63,13,0.20959342357140298,52293966326
5133,Foreign Language,45,35,0.9001345290014242,52293966326
5134,Foreign Language,16,63,0.6523198404037901,27083825511
5135,Mathematics,98,51,0.7064287896324938,27083825511
5136,Physics,37,56,0.12294958660100741,27083825511
5137,Mathematics,22,81,0.45001100226064417,72996309568
5138,Polish,60,93,0.4352463440378994,72996309568
5139,Foreign Language,31,8,0.6231763834127146,72996309568
5140,Mathematics,61,98,0.7846434842998707,72335110768
5141,Chemistry,74,5,0.9900944172018352,72335110768
5142,Foreign Language,1,18,0.6794703022670271,72335110768
5143,Geography,55,34,0.08154156741590746,17203031783
5144,Mathematics,32,82,0.6281602666212192,17203031783
5145,Physics,75,31,0.13697628646083804,17203031783
5146,Chemistry,74,41,0.6803229351404535,62162645068
5147,Foreign Language,50,71,0.6206009040879739,62162645068
5148,Physics,97,32,0.2623930215312609,62162645068
5149,Geography,31,20,0.3006361521628851,28830313993
5150,Physics,90,95,0.7939471247419696,28830313993
5151,Foreign Language,35,40,0.754667047290114,28830313993
5152,Chemistry,43,33,0.2467734381540917,47516887537
5153,Physics,52,82,0.9942555369493998,47516887537
5154,Informatics,12,64,0.6568851485906991,47516887537
5155,Physics,43,3,0.9802337068636241,51620341758
5156,Biology,38,5,0.9040388922227494,51620341758
5157,Foreign Language,91,29,0.48298637297725255,51620341758
5158,Polish,52,67,0.5071518472893338,90606354599
5159,Other,36,49,0.8943534012820105,90606354599
5160,Biology,89,11,0.7032788615609814,90606354599
5161,Polish,88,92,0.32860492711277434,80910614866
5162,Mathematics,50,68,0.6691622621551362,80910614866
5163,Informatics,0,2,0.5663006875503364,80910614866
5164,Foreign Language,88,94,0.5563955514212708,49021191882
5165,Informatics,26,97,0.581359525928043,49021191882
5166,Mathematics,48,72,0.2449996246365317,49021191882
5167,Foreign Language,31,93,0.8615990845615344,14847119581
5168,Physics,86,65,0.11124939675435852,14847119581
5169,Polish,7,5,0.7675856689166822,14847119581
5170,Mathematics,82,87,0.14809344455230378,66362439587
5171,Foreign Language,40,16,0.579329065903426,66362439587
5172,Geography,69,73,0.6431948480827604,66362439587
5173,Chemistry,89,41,0.5456276079618275,71560134155
5174,Foreign Language,68,80,0.4913613673221946,71560134155
5175,Mathematics,42,1,0.7958784069292166,71560134155
5176,Geography,88,33,0.09849308033617443,87233853677
5177,Physics,26,83,0.49397843381118256,87233853677
5178,Biology,15,95,0.8035630081862563,87233853677
5179,Biology,50,4,0.46824014540489023,92677904221
5180,Foreign Language,84,1,0.3681806755577377,92677904221
5181,Mathematics,96,58,0.23422293730645183,92677904221
5182,Foreign Language,18,62,0.19109389925646703,33740744406
5183,Polish,19,36,0.30732683946378925,33740744406
5184,Mathematics,22,66,0.7464916712787969,33740744406
5185,Mathematics,72,93,0.2114421354685455,87206292629
5186,Foreign Language,72,29,0.0043516185129982565,87206292629
5187,Informatics,66,52,0.5249516535545982,87206292629
5188,Mathematics,17,31,0.3448971173895191,30075810531
5189,Polish,36,69,0.2562351961848418,30075810531
5190,Foreign Language,51,25,0.5946366012991996,30075810531
5191,Informatics,66,0,0.8459827333181624,32324873498
5192,Physics,85,29,0.24806306160041003,32324873498
5193,Foreign Language,82,95,0.6736776439343595,32324873498
5194,Mathematics,1,87,0.5440722527454847,38068057778
5195,Foreign Language,2,78,0.48439931725732777,38068057778
5196,Informatics,85,23,0.9475388528911572,38068057778
5197,Foreign Language,8,55,0.6442003543745977,30327089575
5198,Mathematics,6,15,0.6823956050040421,30327089575
5199,Polish,93,27,0.9371165150592673,30327089575
5200,Mathematics,3,0,0.6774410955735536,70803929531
5201,Foreign Language,53,20,0.6861750190563157,70803929531
5202,Geography,74,29,0.6806778215223125,70803929531
5203,Geography,11,67,0.7535969540388345,24573682497
5204,Mathematics,61,98,0.11199253386919161,24573682497
5205,Foreign Language,90,73,0.1949868559952156,24573682497
5206,Mathematics,60,41,0.5107906648127104,58962874132
5207,Geography,21,83,0.5584000970110302,58962874132
5208,Chemistry,24,27,0.18660868668711894,58962874132
5209,Foreign Language,15,31,0.1997218295001988,92935054685
5210,Physics,55,15,0.2150271221351101,92935054685
5211,Polish,66,63,0.11294850062754735,92935054685
5212,Mathematics,43,16,0.40173219646597713,18389163692
5213,Polish,50,33,0.07660234331205151,18389163692
5214,Chemistry,33,78,0.011401868873452958,18389163692
5215,Geography,32,65,0.9395624747861122,59669960899
5216,Physics,76,14,0.48556927432241004,59669960899
5217,Biology,51,70,0.2798594074204248,59669960899
5218,Chemistry,48,100,0.7885904247458818,58799312256
5219,Foreign Language,89,74,0.8486268835634614,58799312256
5220,Physics,58,83,0.32094987250829765,58799312256
5221,Foreign Language,80,12,0.36026793345298636,50433871081
5222,Mathematics,7,25,0.3216570038052333,50433871081
5223,Physics,74,28,0.097926543958882,50433871081
5224,Mathematics,45,65,0.16908031598442042,74948412750
5225,Chemistry,36,69,0.39716423314011773,74948412750
5226,Other,38,65,0.7374232289046971,74948412750
5227,Biology,5,21,0.7556101504759855,85232289383
5228,Mathematics,69,21,0.4566980074963334,85232289383
5229,Physics,89,21,0.6863523230339392,85232289383
5230,Physics,40,49,0.7522967270641033,40876575190
5231,Foreign Language,28,78,0.5185677076429932,40876575190
5232,Biology,29,26,0.39304487057719606,40876575190
5233,Polish,2,8,0.2714986247640032,64142968668
5234,Biology,40,47,0.5762353903346341,64142968668
5235,Foreign Language,44,34,0.4227031700190994,64142968668
5236,Polish,83,19,0.45484631732119896,65556139472
5237,Mathematics,56,4,0.5806246256418517,65556139472
5238,Physics,59,91,0.41374485283823415,65556139472
5239,Physics,90,10,0.3151136266881043,18364761471
5240,Informatics,68,59,0.04718259971840044,18364761471
5241,Mathematics,21,12,0.255908908659801,18364761471
5242,Biology,84,32,0.240746293222883,28349522883
5243,Informatics,59,3,0.29894191153525984,28349522883
5244,Foreign Language,39,0,0.3582074323590241,28349522883
5245,Mathematics,80,75,0.7915408407035766,97570620607
5246,Physics,46,25,0.6291538571529544,97570620607
5247,Informatics,88,19,0.8441626124775671,97570620607
5248,Mathematics,2,56,0.493225690886964,15247993178
5249,Informatics,44,5,0.3848558589601916,15247993178
5250,Biology,32,56,0.05002755834552386,15247993178
5251,Polish,20,90,0.7954498471061396,58242493935
5252,Mathematics,20,3,0.6516998291986291,58242493935
5253,Foreign Language,55,46,0.2566941281861459,58242493935
5254,Mathematics,29,8,0.025846153294121765,18211958738
5255,Foreign Language,5,30,0.10692038427876516,18211958738
5256,Geography,85,14,0.3864119001366214,18211958738
5257,Foreign Language,68,28,0.75065652489025,67212162940
5258,Chemistry,0,45,0.8846505111263194,67212162940
5259,Physics,65,59,0.38375289806292834,67212162940
5260,Foreign Language,3,50,0.528543988495272,29579105964
5261,Mathematics,56,87,0.3842597209586234,29579105964
5262,Biology,16,21,0.9693816229224897,29579105964
5263,Foreign Language,92,75,0.42500348971838753,55344257289
5264,Polish,88,92,0.6090797740389128,55344257289
5265,Geography,73,41,0.46140169596845415,55344257289
5266,Mathematics,22,29,0.8850149670144567,83559235121
5267,Chemistry,14,39,0.6592913585061723,83559235121
5268,Foreign Language,45,87,0.598568597422845,83559235121
5269,Geography,15,50,0.7091055528086251,97219599993
5270,Mathematics,3,30,0.5569101730020158,97219599993
5271,Foreign Language,86,70,0.68833850741682,97219599993
5272,Physics,92,78,0.5876392363802693,39435708899
5273,Polish,89,3,0.796932465355106,39435708899
5274,History,8,23,0.5526808678553291,39435708899
5275,Foreign Language,43,64,0.0331486312814675,66877928243
5276,Chemistry,16,60,0.4187698481165789,66877928243
5277,Mathematics,9,92,0.19431941971543598,66877928243
5278,Chemistry,3,87,0.20802894859369647,40817425736
5279,Mathematics,15,77,0.950629976287701,40817425736
5280,Foreign Language,57,15,0.3035669347241904,40817425736
5281,Other,87,74,0.918668412389828,82391892060
5282,Chemistry,25,90,0.6446842577822256,82391892060
5283,Foreign Language,14,72,0.6054660052413201,82391892060
5284,Foreign Language,26,56,0.07554680659313606,94280557802
5285,Mathematics,100,11,0.03552050488925618,94280557802
5286,Physics,96,89,0.4775436351167216,94280557802
5287,Chemistry,29,94,0.7584441997092561,41032487362
5288,Informatics,87,79,0.9114732292088614,41032487362
5289,Foreign Language,27,53,0.3986717371791817,41032487362
5290,Foreign Language,80,17,0.6799623630927217,55212938355
5291,Mathematics,66,97,0.4640432283553132,55212938355
5292,Geography,100,16,0.41177749446415124,55212938355
5293,Mathematics,14,59,0.23192013919909304,24919619620
5294,Other,92,60,0.16262936755348723,24919619620
5295,Foreign Language,1,27,0.25570265089265043,24919619620
5296,Mathematics,17,58,0.2739011822588613,70858283270
5297,Chemistry,78,66,0.9676164597516582,70858283270
5298,Biology,24,27,0.8579815943205065,70858283270
5299,Foreign Language,61,93,0.4063488732412921,16346509174
5300,Mathematics,8,63,0.6409775884533953,16346509174
5301,Biology,21,18,0.15596120258531365,16346509174
5302,Other,64,46,0.3292665645114722,33022190941
5303,Mathematics,76,67,0.3581616700795862,33022190941
5304,History,61,86,0.6623395064759444,33022190941
5305,Informatics,8,93,0.07556484762017701,54424370741
5306,Polish,93,68,0.7319922143577855,54424370741
5307,Mathematics,98,66,0.20268592479213243,54424370741
5308,Physics,55,68,0.1557331487259498,81058503192
5309,Mathematics,5,85,0.5129856226855101,81058503192
5310,Foreign Language,68,12,0.24937655662757507,81058503192
5311,Foreign Language,26,62,0.45245014879146817,79674995357
5312,Biology,12,43,0.50662832287839,79674995357
5313,Informatics,81,93,0.23177210221681777,79674995357
5314,Foreign Language,1,53,0.011842009170138112,86940432427
5315,Polish,24,52,0.9433328263308187,86940432427
5316,Mathematics,13,76,0.823740392959441,86940432427
5317,Physics,44,1,0.1504057101550771,71750976125
5318,Foreign Language,46,70,0.012741784649213939,71750976125
5319,Mathematics,43,26,0.44417993645219367,71750976125
5320,Foreign Language,96,60,0.6725237738037007,57060190468
5321,Polish,75,1,0.2374391165508598,57060190468
5322,Mathematics,48,45,0.6903669568947987,57060190468
5323,History,48,99,0.7189342910297517,53182444175
5324,Geography,33,19,0.3443483559350502,53182444175
5325,Informatics,7,57,0.031097834999528562,53182444175
5326,Mathematics,97,27,0.23980648088611367,80516923195
5327,Chemistry,33,25,0.47323416982249533,80516923195
5328,Foreign Language,3,29,0.6066503614087324,80516923195
5329,Polish,11,64,0.24278518545755312,19048472009
5330,Mathematics,54,13,0.4643848799594126,19048472009
5331,Informatics,24,7,0.220569579391655,19048472009
5332,Foreign Language,15,31,0.9869387376390478,80439712055
5333,Biology,27,84,0.33040599621881783,80439712055
5334,Chemistry,94,50,0.751779905480587,80439712055
5335,Polish,56,96,0.7162573280249448,19548651675
5336,Foreign Language,83,82,0.9839863300041116,19548651675
5337,Geography,53,76,0.04737940686111364,19548651675
5338,Foreign Language,55,30,0.8171255006709159,92714479365
5339,Physics,93,56,0.9773448621440779,92714479365
5340,Mathematics,75,51,0.16133857255186035,92714479365
5341,Mathematics,39,33,0.40060889812679346,18860788817
5342,Foreign Language,91,8,0.8379839040114895,18860788817
5343,Physics,43,67,0.46091155622169744,18860788817
5344,Geography,10,0,0.008879433793215541,11222297391
5345,Physics,7,55,0.6610313577981906,11222297391
5346,Foreign Language,76,15,0.0033639242417082826,11222297391
5347,Mathematics,76,19,0.3630284233929211,81674229143
5348,Physics,42,20,0.4528619992533556,81674229143
5349,Foreign Language,70,85,0.612562801927245,81674229143
5350,Informatics,89,61,0.9935510139634743,55103291864
5351,Mathematics,85,62,0.15922649972932135,55103291864
